person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,age_cat,total_priors_count,adult_priors_count,juv_priors_count,c_charge_degree,maritalstatus,juv_fel_count,juv_misd_count,juv_other_count,is_violent,is_drug,is_property,is_fraud,is_weapon,is_traffic,is_sexual,is_public_disorder,is_justice_related,no_charge,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,log_juv_priors_count,log_adult_priors_count,adult_priors_freq,adult_priors_freq_2,adult_priors_freq_3
56070.0,1,-3.83,1,0,0,0,1,african-american,72,greater than 65,5,5,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.791759469228055,0.0694444444444444,0.0786894374767322,0.0709507479812367
58790.0,1,-4.23,1,0,0,0,1,african-american,72,greater than 65,0,0,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308713620252214,0.0060156830461717
52768.0,1,-4.34,1,0,0,0,0,caucasian,71,greater than 65,2,2,0,0,other,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0986122886681098,0.028169014084507,0.0504813766614443,0.0324106262441477
59024.0,1,-4.35,1,0,0,0,1,caucasian,72,greater than 65,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0308713620252214,0.0060156830461717
58245.0,1,-3.61,1,0,0,0,0,caucasian,71,greater than 65,0,0,0,1,single,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311694546924748,0.0060948367704635
51097.0,1,-4.45,1,0,0,0,0,caucasian,70,greater than 65,0,0,0,1,single,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314733602309152,0.0061761012607363
62293.0,1,-4.29,1,0,0,0,0,caucasian,71,greater than 65,0,0,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311694546924748,0.0060948367704635
57523.0,4,-3.67,1,0,0,0,0,caucasian,69,greater than 65,7,7,0,0,single,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.079441541679836,0.1014492753623188,0.1007060081551671,0.1008541566831787
55122.0,1,-3.85,1,0,0,0,0,caucasian,69,greater than 65,1,1,0,1,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0144927536231884,0.0416293586018977,0.0197730756020976
62112.0,1,-4.26,1,0,0,0,0,caucasian,70,greater than 65,3,3,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.3862943611198906,0.0428571428571428,0.0607236831613695,0.0461761012607363
9038.0,2,-3.2,1,0,0,0,0,caucasian,69,greater than 65,13,13,0,0,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.6390573296152584,0.1884057971014492,0.1597826577084366,0.1819352377642598
6924.0,7,-2.51,3,0,0,0,0,african-american,68,greater than 65,12,12,0,1,single,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.5649493574615367,0.1764705882352941,0.1514275212168329,0.1707288711582907
38597.0,1,-2.73,2,0,0,0,0,african-american,68,greater than 65,8,8,0,0,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.19722457733622,0.1176470588235294,0.1116514486648602,0.1159343506103455
55564.0,1,-4.4,1,0,0,0,0,caucasian,68,greater than 65,1,1,0,1,single,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0147058823529411,0.042043321698908,0.0200439396514414
34034.0,1,-4.47,1,0,0,0,0,caucasian,68,greater than 65,3,3,0,1,single,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0441176470588235,0.0619313579748943,0.047441199925414
61108.0,1,-4.4,1,0,0,0,0,caucasian,68,greater than 65,0,0,0,1,single,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0320993035609148,0.0063453095144551
62279.0,1,-4.2,1,1,0,1,0,caucasian,68,greater than 65,11,11,0,0,single,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.4849066497880004,0.1617647058823529,0.1414835030788397,0.1570302410213044
54079.0,1,-4.09,1,0,0,0,1,other,67,greater than 65,0,0,0,0,significant other,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0324217055893601,0.006433438813267
52667.0,1,-4.53,1,0,0,0,0,african-american,67,greater than 65,0,0,0,1,significant other,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0324217055893601,0.006433438813267
54034.0,1,-3.35,1,0,0,0,0,caucasian,67,greater than 65,1,1,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0149253731343283,0.0424656003995216,0.0203223277021559
51618.0,1,-4.39,1,0,0,0,1,african-american,66,greater than 65,1,1,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0151515151515151,0.0428964478090452,0.0206085576697919
52941.0,1,-2.94,2,1,0,1,0,caucasian,66,greater than 65,6,6,0,1,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.9459101490553128,0.0909090909090909,0.0936254385062411,0.0910310928810595
61288.0,1,-4.11,1,0,0,0,1,hispanic,67,greater than 65,0,0,0,1,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0324217055893601,0.006433438813267
61684.0,1,-3.94,1,1,0,1,0,african-american,67,greater than 65,1,1,0,0,separated,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0149253731343283,0.0424656003995216,0.0203223277021559
49204.0,6,-3.59,1,0,0,0,0,african-american,67,greater than 65,3,3,0,0,significant other,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.0,0.0,1.3862943611198906,0.044776119402985,0.0625533900198446,0.0481001054799336
51367.0,5,-2.99,1,0,0,0,0,caucasian,66,greater than 65,0,0,0,0,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
57706.0,1,-4.53,1,1,0,1,0,caucasian,67,greater than 65,0,0,0,1,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0324217055893601,0.006433438813267
51829.0,1,-3.45,1,0,0,0,1,caucasian,66,greater than 65,2,2,0,1,significant other,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0303030303030303,0.0530422459484844,0.0346930647120454
51713.0,1,-4.3,1,0,0,0,0,caucasian,66,greater than 65,0,0,0,1,separated,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
55773.0,1,-4.46,1,0,0,0,0,caucasian,66,greater than 65,0,0,0,1,single,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
56257.0,1,-2.73,2,0,0,0,0,african-american,66,greater than 65,3,3,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.3862943611198906,0.0454545454545454,0.0631880440879236,0.0487775717542989
37476.0,5,-2.0,4,0,0,0,0,african-american,66,greater than 65,22,22,0,1,separated,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,3.1354942159291497,0.3333333333333333,0.2559582087372679,0.3163832055571158
57804.0,1,-4.26,1,0,0,0,0,other,66,greater than 65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
62373.0,1,-4.06,1,0,0,0,0,hispanic,66,greater than 65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
56418.0,1,-4.31,1,0,0,0,0,other,66,greater than 65,0,0,0,0,single,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.032750649669606,0.0065240506275383
61111.0,1,-3.17,1,0,0,0,0,caucasian,66,greater than 65,4,4,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0606060606060606,0.0733338422273627,0.0628620787965524
59878.0,4,-2.82,2,0,0,0,0,african-american,66,greater than 65,2,2,0,0,single,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0303030303030303,0.0530422459484844,0.0346930647120454
58264.0,2,-3.89,1,0,0,0,1,african-american,66,greater than 65,5,5,0,0,separated,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.791759469228055,0.0757575757575757,0.0834796403668019,0.076946585838806
50994.0,1,-4.32,1,0,0,0,0,caucasian,65,46-65,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0330863369656328,0.0066172513507889
57967.0,1,-3.57,1,0,0,0,0,caucasian,65,46-65,2,2,0,0,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0307692307692307,0.0535859178541492,0.0351886799222175
57469.0,4,-3.18,1,0,0,0,0,african-american,65,46-65,6,6,0,1,single,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.9459101490553128,0.0923076923076923,0.0945850796311818,0.0923315370650746
57305.0,1,-4.42,1,0,0,0,0,hispanic,65,46-65,0,0,0,1,significant other,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0330863369656328,0.0066172513507889
51890.0,7,-1.54,6,1,1,1,0,caucasian,64,46-65,7,7,0,0,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.079441541679836,0.109375,0.1059205333459804,0.1081624289065974
55571.0,2,-3.2,1,0,0,0,0,african-american,65,46-65,1,1,0,0,separated,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.6931471805599453,0.0153846153846153,0.043336127409891,0.0209029656365032
54498.0,1,-4.4,1,0,0,0,0,caucasian,65,46-65,0,0,0,0,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330863369656328,0.0066172513507889
60632.0,1,-3.52,1,0,0,0,0,african-american,65,46-65,4,4,0,1,significant other,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.6094379124341005,0.0615384615384615,0.0740854987426655,0.063760108493646
60232.0,1,-4.04,1,0,0,0,0,caucasian,65,46-65,0,0,0,1,significant other,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0330863369656328,0.0066172513507889
53703.0,3,-3.08,1,0,0,0,0,caucasian,64,46-65,1,1,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.015625,0.0437849135988997,0.021205907167467
52249.0,1,-3.86,1,1,0,1,0,caucasian,64,46-65,0,0,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
56578.0,1,-4.19,1,0,0,0,0,other,64,46-65,0,0,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
51619.0,1,-4.14,1,0,0,0,1,african-american,64,46-65,0,0,0,0,other,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
60235.0,2,-3.64,1,0,0,0,0,caucasian,65,46-65,2,2,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0986122886681098,0.0307692307692307,0.0535859178541492,0.0351886799222175
60725.0,1,-3.33,1,0,0,0,1,caucasian,64,46-65,0,0,0,1,other,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
51584.0,1,-4.31,1,0,0,0,0,caucasian,63,46-65,3,3,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.3862943611198906,0.0476190476190476,0.0651717008516581,0.0509295234493415
25103.0,2,-3.33,1,0,0,0,0,african-american,63,46-65,3,3,0,0,significant other,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.3862943611198906,0.0476190476190476,0.0651717008516581,0.0509295234493415
60550.0,1,-4.25,1,0,0,0,0,caucasian,64,46-65,2,2,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.03125,0.0541408502234131,0.0356986607906554
54327.0,1,-4.03,1,0,0,0,0,caucasian,64,46-65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
57320.0,1,-4.21,1,0,0,0,0,hispanic,64,46-65,2,2,0,0,separated,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0986122886681098,0.03125,0.0541408502234131,0.0356986607906554
54314.0,1,-3.98,1,0,0,0,0,caucasian,64,46-65,0,0,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
56488.0,1,-4.5,1,0,0,0,0,caucasian,64,46-65,0,0,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
52507.0,1,-4.02,1,0,0,0,0,hispanic,63,46-65,0,0,0,0,separated,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
61624.0,4,-2.91,2,0,0,0,0,african-american,64,46-65,8,8,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.19722457733622,0.125,0.1162764699704938,0.1226551825297859
7114.0,2,-3.21,1,1,0,1,0,african-american,64,46-65,5,5,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.078125,0.0852086600969535,0.0791769216602206
58788.0,1,-3.95,1,0,0,0,0,caucasian,64,46-65,3,3,0,0,single,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.046875,0.0644967868479266,0.0501914144138438
60889.0,1,-4.15,1,0,0,0,0,caucasian,64,46-65,0,0,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
55961.0,6,-3.61,1,1,0,1,0,african-american,64,46-65,8,8,0,0,separated,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.19722457733622,0.125,0.1162764699704938,0.1226551825297859
52983.0,1,-3.95,1,0,0,0,1,caucasian,63,46-65,1,1,0,1,single,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0158730158730158,0.0442430922584001,0.0215177587434592
52461.0,1,-4.49,1,0,0,0,0,caucasian,63,46-65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
52425.0,2,-3.72,1,1,0,1,0,african-american,63,46-65,5,5,0,0,separated,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.791759469228055,0.0793650793650793,0.086100309444916,0.0803412881552239
33083.0,1,-2.76,2,0,0,0,0,caucasian,63,46-65,1,1,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0158730158730158,0.0442430922584001,0.0215177587434592
55233.0,1,-2.98,1,1,1,0,0,african-american,63,46-65,3,3,0,0,significant other,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.3862943611198906,0.0476190476190476,0.0651717008516581,0.0509295234493415
41026.0,6,-2.7,2,1,0,1,0,african-american,64,46-65,33,33,0,0,single,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.5263605246161616,0.515625,0.3751748855833302,0.484974023109496
61760.0,1,-4.42,1,0,0,0,0,other,64,46-65,0,0,0,1,significant other,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0334289769743862,0.0067131535442786
59668.0,8,-2.63,2,1,0,1,1,african-american,64,46-65,11,11,0,0,single,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.4849066497880004,0.171875,0.1473442798440342,0.1661334433993511
56430.0,1,-4.01,1,1,0,1,0,caucasian,63,46-65,0,0,0,1,single,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
52530.0,1,-3.93,1,0,0,0,0,african-american,63,46-65,3,3,0,0,separated,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.3862943611198906,0.0476190476190476,0.0651717008516581,0.0509295234493415
56541.0,1,-4.29,1,0,0,0,0,caucasian,63,46-65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
53712.0,1,-4.47,1,0,0,0,0,caucasian,63,46-65,0,0,0,1,separated,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
57417.0,1,-4.13,1,0,0,0,0,caucasian,63,46-65,1,1,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0158730158730158,0.0442430922584001,0.0215177587434592
51154.0,1,-4.15,1,0,0,0,0,caucasian,62,46-65,1,1,0,1,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0161290322580645,0.0447109613635027,0.0218389193217197
53649.0,3,-3.0,1,0,0,0,0,caucasian,63,46-65,2,2,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0986122886681098,0.0317460317460317,0.0547073965550291,0.0362236410964003
52369.0,3,-3.83,1,0,0,0,0,caucasian,62,46-65,4,4,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.6094379124341005,0.064516129032258,0.0764358531750836,0.0666150387247048
51336.0,6,-3.09,1,0,0,0,0,caucasian,62,46-65,3,3,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.3862943611198906,0.0483870967741935,0.0658608892378899,0.0516896655903765
54342.0,1,-3.73,1,0,0,0,0,caucasian,63,46-65,2,2,0,1,separated,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0986122886681098,0.0317460317460317,0.0547073965550291,0.0362236410964003
54581.0,1,-4.24,1,0,0,0,1,caucasian,62,46-65,0,0,0,1,separated,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.034135997426309,0.0069135461873914
53627.0,10,-2.18,4,0,0,0,0,african-american,62,46-65,11,11,0,0,single,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.4849066497880004,0.1774193548387097,0.1504606007354391,0.1710926506650034
58349.0,5,-3.74,1,0,0,0,0,african-american,62,46-65,7,7,0,1,single,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.079441541679836,0.1129032258064516,0.1081607449866645,0.1113911581276899
60161.0,1,-3.65,1,1,0,1,1,caucasian,63,46-65,1,1,0,1,separated,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0158730158730158,0.0442430922584001,0.0215177587434592
59960.0,1,-3.37,1,0,0,0,1,caucasian,63,46-65,1,1,0,0,separated,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0158730158730158,0.0442430922584001,0.0215177587434592
57590.0,4,-3.57,1,0,0,0,0,caucasian,62,46-65,6,6,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.9459101490553128,0.0967741935483871,0.0975857810494709,0.0964657849933615
57901.0,1,-4.39,1,0,0,0,1,caucasian,62,46-65,1,1,0,0,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0161290322580645,0.0447109613635027,0.0218389193217197
54234.0,1,-4.06,1,0,0,0,1,caucasian,62,46-65,0,0,0,0,other,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.034135997426309,0.0069135461873914
61442.0,1,-3.66,1,0,0,0,1,african-american,63,46-65,0,0,0,0,significant other,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0337787879617712,0.006811876390518
52439.0,1,-4.4,1,0,0,0,0,caucasian,61,46-65,0,0,0,1,single,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345008425925278,0.0070182968872003
56153.0,2,-2.66,2,0,0,0,0,caucasian,62,46-65,3,3,0,0,separated,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.3862943611198906,0.0483870967741935,0.0658608892378899,0.0516896655903765
53629.0,1,-4.15,1,0,0,0,0,caucasian,61,46-65,8,8,0,0,other,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.19722457733622,0.1311475409836065,0.1200047548789953,0.1282304180993216
56410.0,1,-4.09,1,0,0,0,0,hispanic,62,46-65,1,1,0,0,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0161290322580645,0.0447109613635027,0.0218389193217197
58290.0,1,-4.13,1,0,0,0,1,other,62,46-65,0,0,0,0,separated,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.034135997426309,0.0069135461873914
57897.0,2,-3.7,1,0,0,0,0,african-american,62,46-65,0,0,0,1,significant other,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.034135997426309,0.0069135461873914
58000.0,1,-3.93,1,0,0,0,1,caucasian,62,46-65,1,1,0,0,single,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.6931471805599453,0.0161290322580645,0.0447109613635027,0.0218389193217197
51121.0,3,-2.74,2,0,0,0,0,caucasian,61,46-65,0,0,0,0,single,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345008425925278,0.0070182968872003
